1768086593,masked,distill,idrid,./vmamba_distillation/skkd1t06/checkpoints/best_distillation_42.ckpt,distill_idrid_1768074396,42,train/distill_loss,0.006494717672467232,"{""val/distill_loss"": 0.006220404990017414}","{""val/distill_loss"": 0.005306389648467302}"
1768179170,masked,distill,idrid,./vmamba_distillation/231rbnrf/checkpoints/best_distillation_43.ckpt,distill_idrid_1768164063,43,train/distill_loss,0.005742779467254877,"{""val/distill_loss"": 0.005418119486421347}","{""val/distill_loss"": 0.005099911242723465}"
1768180049,masked,distill,idrid,./vmamba_distillation/gmcsxd5g/checkpoints/best_distillation_44.ckpt,distill_idrid_1768164075,44,train/distill_loss,0.005518060177564621,"{""val/distill_loss"": 0.005304770544171333}","{""val/distill_loss"": 0.0050971005111932755}"
1768181047,masked,distill,idrid,./vmamba_distillation/aeuds037/checkpoints/best_distillation_45.ckpt,distill_idrid_1768164105,45,train/distill_loss,0.005505287554115057,"{""val/distill_loss"": 0.005221921484917402}","{""val/distill_loss"": 0.0049307821318507195}"
1768175026,masked,distill,idrid,./vmamba_distillation/7oq4m8vj/checkpoints/best_distillation_46.ckpt,distill_idrid_1768164154,46,train/distill_loss,0.006208538543432951,"{""val/distill_loss"": 0.006094826385378838}","{""val/distill_loss"": 0.005365513265132904}"
1768246367,unmasked,distill,idrid,./vmamba_distillation/8hjca1ho/checkpoints/best_distillation_42.ckpt,distill_idrid_1768234609,42,train/distill_loss,0.004609370604157448,"{""val/distill_loss"": 0.004607767332345247}","{""val/distill_loss"": 0.004909579176455736}"
1768258692,unmasked,distill,idrid,./vmamba_distillation/6xttqssv/checkpoints/best_distillation_43.ckpt,distill_idrid_1768246601,43,train/distill_loss,0.0046236212365329266,"{""val/distill_loss"": 0.0046222698874771595}","{""val/distill_loss"": 0.004864496644586325}"
1768278679,unmasked,distill,idrid,./vmamba_distillation/o5f4f58d/checkpoints/best_distillation_44.ckpt,distill_idrid_1768259078,44,train/distill_loss,0.004587593954056501,"{""val/distill_loss"": 0.004586036782711744}","{""val/distill_loss"": 0.0047836448065936565}"
1768278644,unmasked,distill,idrid,./vmamba_distillation/g175smu5/checkpoints/best_distillation_45.ckpt,distill_idrid_1768259095,45,train/distill_loss,0.004597343970090151,"{""val/distill_loss"": 0.004596054553985596}","{""val/distill_loss"": 0.004863666836172342}"
1768278573,unmasked,distill,idrid,./vmamba_distillation/ft8t18mi/checkpoints/best_distillation_46.ckpt,distill_idrid_1768259104,46,train/distill_loss,0.004588616080582142,"{""val/distill_loss"": 0.004587346687912941}","{""val/distill_loss"": 0.004866459872573614}"
1769102632,unmasked,distill,aptos,./vmamba_distillation/593mw5yj/checkpoints/best_distillation_42_aptos.ckpt,distill_aptos_1769009696,42,train/distill_loss,0.004759899340569973,"{""val/distill_loss"": 0.0049895234405994415}","{""val/distill_loss"": 0.00555873429402709}"
1769140158,unmasked,distill,aptos,./vmamba_distillation/9qztts27/checkpoints/best_distillation_43_aptos.ckpt,distill_aptos_1769009701,43,train/distill_loss,0.0043432340025901794,"{""val/distill_loss"": 0.004308898467570543}","{""val/distill_loss"": 0.0050244564190506935}"
1769171833,unmasked,distill,aptos,./vmamba_distillation/y2xdbik9/checkpoints/best_distillation_44_aptos.ckpt,distill_aptos_1769009703,44,train/distill_loss,0.004167730454355478,"{""val/distill_loss"": 0.0041678124107420444}","{""val/distill_loss"": 0.0048956791870296}"
1769185876,unmasked,distill,aptos,./vmamba_distillation/jf7krdd7/checkpoints/best_distillation_45_aptos.ckpt,distill_aptos_1769009705,45,train/distill_loss,0.004103113431483507,"{""val/distill_loss"": 0.004083424340933561}","{""val/distill_loss"": 0.004837690852582455}"
1769177300,unmasked,distill,aptos,./vmamba_distillation/ewrt4mez/checkpoints/best_distillation_46_aptos.ckpt,distill_aptos_1769010100,46,train/distill_loss,0.004094988573342562,"{""val/distill_loss"": 0.004081484861671925}","{""val/distill_loss"": 0.004855852108448744}"
1769240302,masked,distill,aptos,./vmamba_distillation/86ftw66j/checkpoints/best_distillation_42_aptos.ckpt,distill_aptos_1769007384,42,train/distill_loss,0.005122489295899868,"{""val/distill_loss"": 0.004735276103019714}","{""val/distill_loss"": 0.0052349460311234}"
1769228108,masked,distill,aptos,./vmamba_distillation/z0u2r1ry/checkpoints/best_distillation_43_aptos.ckpt,distill_aptos_1769007387,43,train/distill_loss,0.005148562602698803,"{""val/distill_loss"": 0.004749315790832043}","{""val/distill_loss"": 0.005224864464253187}"
1769239387,masked,distill,aptos,./vmamba_distillation/zfmcuc5c/checkpoints/best_distillation_44_aptos.ckpt,distill_aptos_1769007397,44,train/distill_loss,0.005149621982127428,"{""val/distill_loss"": 0.0047418661415576935}","{""val/distill_loss"": 0.0052362545393407345}"
1769239512,masked,distill,aptos,./vmamba_distillation/6yak0ad2/checkpoints/best_distillation_45_aptos.ckpt,distill_aptos_1769007407,45,train/distill_loss,0.005098319612443447,"{""val/distill_loss"": 0.004689459223300219}","{""val/distill_loss"": 0.00518502714112401}"
1769239769,masked,distill,aptos,./vmamba_distillation/qprbue1v/checkpoints/best_distillation_46_aptos.ckpt,distill_aptos_1769007409,46,train/distill_loss,0.005135259125381708,"{""val/distill_loss"": 0.004724121652543545}","{""val/distill_loss"": 0.005224244669079781}"
